from_store_number,from_store_name,to_store_number,to_store_name,sku,description,category_code,vendor,row_label,column_index,column_label,quantity,from_mtd_turns,to_mtd_turns
12,UNLIMITED MEGAMALLSP,2,UNLIMITED C. 2000,12215437BTGN,CamtCpBotMcPAUL 6,336,IBLA,,2,XS,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,2,UNLIMITED C. 2000,K059RD,CamtCpUsfMcPAULM 2,336,GSIH,,2,XS,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,2,UNLIMITED C. 2000,K103NV,CamtCpUsfMcPAULM 2,336,GSIH,,2,XS,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,2,UNLIMITED C. 2000,K103WN,CamtCpUsfMcPAULM 2,336,GSIH,,2,XS,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,2,UNLIMITED C. 2000,K104PR,CamtCpUsfMcPAULM 2,336,GSIH,,2,XS,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,2,UNLIMITED C. 2000,K133BL,CamtCpUsfMcPAULM 2,336,GSIH,,2,XS,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,2,UNLIMITED C. 2000,POLO4BGWH,CamtCpBotMcPAULM 4,336,AFAT,,2,XS,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,2,UNLIMITED C. 2000,POLO4NVRD,CamtCpBotMcPAULM 4,336,AFAT,,2,XS,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,2,UNLIMITED C. 2000,POLO4NVRD,CamtCpBotMcPAULM 4,336,AFAT,,3,S,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,2,UNLIMITED C. 2000,POLOKWDGY,CamtCpBotMcLOREN W,336,HKAI,,2,XS,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,2,UNLIMITED C. 2000,S15BKRDWH1,CamtCpBotRaMcPAULM 1,338,GSIH,,2,XS,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,2,UNLIMITED C. 2000,S15RDWHBK1,CamtCpBotRaMcPAULM 1,338,GSIH,,2,XS,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,2,UNLIMITED C. 2000,S16BKRDWH1,CamtCpBotRaMcPAULM 1,338,GSIH,,2,XS,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,2,UNLIMITED C. 2000,SH006BLRD1,CamtCpBotRaMcPAULM 1,338,GSIH,,3,S,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,2,UNLIMITED C. 2000,SH007WHT1,CamtCpBotRaMcPAULM 1,338,GSIH,,2,XS,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,2,UNLIMITED C. 2000,SH007YL1,CamtCpBotRaMcPAULM 1,338,GSIH,,2,XS,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,2,UNLIMITED C. 2000,SH008PK1,CamtCpBotRaMcPAULM 1,338,GSIH,,2,XS,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,2,UNLIMITED C. 2000,AVT22002BN,FajaHebCueLOREN Y,341,ISAK,,5,34,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,2,UNLIMITED C. 2000,375223Z186BK,ChaqBotUsfMlLOREN 6,462,CHAP,,7,XXL,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,2,UNLIMITED C. 2000,6808PRRD3,Jack2BotMlPAULM 3,462,GJIC,,5,L,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,2,UNLIMITED C. 2000,6901KH3,Jack2BotMlPAULM 3,462,GJIC,,6,XL,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,2,UNLIMITED C. 2000,12186375BL,SuetGorClMlJACK& 2,466,PBET,,4,M,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,2,UNLIMITED C. 2000,12186375BL,SuetGorClMlJACK& 2,466,PBET,,5,L,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,2,UNLIMITED C. 2000,12186375GRY,SuetGorClMlJACK& 2,466,PBET,,4,M,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,2,UNLIMITED C. 2000,12186375GRY,SuetGorClMlJACK& 2,466,PBET,,6,XL,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,2,UNLIMITED C. 2000,12186375RY,SuetGorClMlJACK& 2,466,PBET,,4,M,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,2,UNLIMITED C. 2000,12186375RY,SuetGorClMlJACK& 2,466,PBET,,5,L,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,2,UNLIMITED C. 2000,12225196GNYL,SuetGorCvMlJACK 2,466,PBET,,5,L,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,2,UNLIMITED C. 2000,12156687BLDN,JeanCiSkiLonaJACKJ 2,470,PBET,,7,10,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,2,UNLIMITED C. 2000,12221702BK,CamCpBotMlJACK 2,472,PBET,,7,10,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,2,UNLIMITED C. 2000,RN145330WHBK,CamBotMcEAGLE 1,472,GJSE,,2,12,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,2,UNLIMITED C. 2000,BT22055BKYL,CamtClDisMcSEVEN 2,473,NSAC,,5,8,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,2,UNLIMITED C. 2000,BT22056BKWH,CamtClDisMcSEVEN 2,473,NSAC,,7,10,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,2,UNLIMITED C. 2000,BT22056BKWH,CamtClDisMcSEVEN 2,473,NSAC,,11,14,2,0.0,0.0
12,UNLIMITED MEGAMALLSP,2,UNLIMITED C. 2000,BT22057GYBE,CamtClDisMcSEVEN 2,473,NSAC,,11,14,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,2,UNLIMITED C. 2000,BT23254BK,CamtClUsfMcCR24 2,473,NSAC,,6,10,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,2,UNLIMITED C. 2000,CHA23771RDGN,CamtCvDisMcCOPPE W,473,ISAK,,7,10,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,2,UNLIMITED C. 2000,SKJ435792GY,BusoSkiUsfAlgdRBX Y,475,NONE,,7,10,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,5,UNLIMITED FORHIM,BS19629263NV,PantReSoloLOREN 9,305,GBOS,32,9,36,1,0.0,10.3
12,UNLIMITED MEGAMALLSP,5,UNLIMITED FORHIM,PTBFC001209253B,PantRePolyLOREN 3,305,GBOS,34,7,34,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,5,UNLIMITED FORHIM,12212930BK,PantSkyUsfAlgJACK& X,306,PBET,32,6,33,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,5,UNLIMITED FORHIM,S01NV,PantCiRecAlgdPAULM Z,306,GHUC,30,1,28,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,5,UNLIMITED FORHIM,S01PMNV,PantCiRecAlgdPAULM 3,306,GHUC,30,1,28,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,5,UNLIMITED FORHIM,22012321NV,CamBotUsfMlONLYS 6,321,PBET,,3,S,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,5,UNLIMITED FORHIM,849723BE,CamBotUsfMlLOREN 3,321,GVIR,,2,XS,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,5,UNLIMITED FORHIM,12165140IWH,CamBotDisMcPAULM 3,322,IBLA,,2,XS,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,5,UNLIMITED FORHIM,12222232DGN,CamCpBotMcJACK 2,322,PBET,,4,M,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,5,UNLIMITED FORHIM,12222232DGN,CamCpBotMcJACK 2,322,PBET,,5,L,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,5,UNLIMITED FORHIM,12164611N71,CamBotUsfMlLOREN A,323,IBLA,,2,XS,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,5,UNLIMITED FORHIM,22027767DNV,CamCpBotMlONLYS 6,323,PBET,,4,M,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,5,UNLIMITED FORHIM,227688ALS386FU,CamCpBotMlLOREN 4,323,IBLA,,3,S,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,5,UNLIMITED FORHIM,227688ALS386FU,CamCpBotMlLOREN 4,323,IBLA,,6,XL,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,5,UNLIMITED FORHIM,227688ALS386SD,CamCpBotMlLOREN 4,323,IBLA,,6,XL,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,5,UNLIMITED FORHIM,227688LSBLWHYL,CamCcaBotMlLOREN 6,323,IBLA,,6,XL,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,5,UNLIMITED FORHIM,BHMFNV,CamCpBotMlPAUL 4,323,IBLA,,5,L,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,5,UNLIMITED FORHIM,BHMZBK,CamCpBotMlPAUL 4,323,IBLA,,2,XS,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,5,UNLIMITED FORHIM,BHMZBK,CamCpBotMlPAUL 4,323,IBLA,,5,L,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,5,UNLIMITED FORHIM,BHMZGY,CamBotUsfMlPAUL 4,323,IBLA,,3,S,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,5,UNLIMITED FORHIM,LRL002BL2,CamCuaBotMlLOREN 3,323,GCHX,,2,XS,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,5,UNLIMITED FORHIM,17947LTBL2,CamBotRayMcPAULM 3,324,GCHX,,2,XS,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,5,UNLIMITED FORHIM,12164676GY2,CamBotCuaMlEAGLE 6,327,GJSE,,4,M,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,5,UNLIMITED FORHIM,12164676GY2,CamBotCuaMlEAGLE 6,327,GJSE,,6,XL,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,5,UNLIMITED FORHIM,12164676WHRD1,CamBotCuaMlEAGLE 6,327,GJSE,,3,S,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,5,UNLIMITED FORHIM,12164611L4WH,CamCpBotMlPAULM 4,329,IBLA,,5,L,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,5,UNLIMITED FORHIM,12164611L4WH,CamCpBotMlPAULM 4,329,IBLA,,6,XL,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,5,UNLIMITED FORHIM,121716514RYBL,CamChBotMlPAULM 4,329,IBLA,,3,S,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,5,UNLIMITED FORHIM,BHM04GY,CamCpBotMlPAUL 4,329,IBLA,,2,XS,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,5,UNLIMITED FORHIM,D023LTBL6,CamBotUsfMlPAULM 3,329,GCHX,,6,XL,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,5,UNLIMITED FORHIM,086SSWH,GuayBotUsfMcLOREN 3,330,IBLA,,3,S,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,5,UNLIMITED FORHIM,12137126NV,CamtClLetrMcJACK 2,332,PBET,,3,S,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,5,UNLIMITED FORHIM,12137126NV,CamtClLetrMcJACK 2,332,PBET,,6,XL,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,5,UNLIMITED FORHIM,12185628LBL,CamtClUsfMcJACK 2,332,PBET,,4,M,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,5,UNLIMITED FORHIM,12185628LBL,CamtClUsfMcJACK 2,332,PBET,,6,XL,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,5,UNLIMITED FORHIM,12185628NV,CamtClUsfMcJACK 2,332,PBET,,5,L,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,5,UNLIMITED FORHIM,12185628OL,CamtClUsfMcJACK 2,332,PBET,,4,M,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,5,UNLIMITED FORHIM,12185628OL,CamtClUsfMcJACK 2,332,PBET,,5,L,2,0.0,0.0
12,UNLIMITED MEGAMALLSP,5,UNLIMITED FORHIM,12185628RD,CamtClUsfMcJACK 2,332,PBET,,4,M,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,5,UNLIMITED FORHIM,12228078NV,CamtClDisMcJACK& 2,332,PBET,,4,M,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,5,UNLIMITED FORHIM,12232652RD,CamtClDisMcJACK& 2,332,PBET,,3,S,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,5,UNLIMITED FORHIM,12235154MNT,CamtClDiseMcJACK 2,332,PBET,,4,M,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,5,UNLIMITED FORHIM,370281YL,CamtCpUsfMcTRUEC 2,336,CHAP,,7,XXL,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,5,UNLIMITED FORHIM,K059NV,CamtCpUsfMcPAULM 2,336,GSIH,,2,XS,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,5,UNLIMITED FORHIM,AVT22003BNBK,FajaHebCueLOREN Y,341,ISAK,,4,32,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,5,UNLIMITED FORHIM,XIN04B,FajaHebDelPuLORENZ X,341,GXII,,6,36,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,5,UNLIMITED FORHIM,22018075DGY,BoxeDiseAlgdONLY T,421,PBET,,5,L,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,5,UNLIMITED FORHIM,HARRYRYGY,ChumZipGorMlB&W 2,461,GRAN,,3,S,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,5,UNLIMITED FORHIM,HARRYRYGY,ChumZipGorMlB&W 2,461,GRAN,,5,L,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,5,UNLIMITED FORHIM,HARRYRYGY,ChumZipGorMlB&W 2,461,GRAN,,6,XL,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,5,UNLIMITED FORHIM,6808CF1,JackCx2BotMlPAULM 1,462,GJIC,,6,XL,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,5,UNLIMITED FORHIM,6901BK1,JackCx2BotMlPAULM 1,462,GJIC,,6,XL,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,5,UNLIMITED FORHIM,B823501BG,CamCpUsfMcSTRAI 2,472,NLAS,,15,18,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,5,UNLIMITED FORHIM,B823501BK,CamCpUsfMcSTRAI 2,472,NLAS,,11,14,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,5,UNLIMITED FORHIM,B823501KH,CamCpUsfMcSTRAI 2,472,NLAS,,15,18,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,9,The Jeans Company Tg,22028129DNV,CamCpBotMlONLYS 6,323,PBET,,5,L,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,9,The Jeans Company Tg,12185628MNT,CamtClUsfMcJACK 2,332,PBET,,4,M,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,9,The Jeans Company Tg,12185628MST,CamtClUsfMcJACK& 2,332,PBET,,3,S,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,9,The Jeans Company Tg,12185628RD,CamtClUsfMcJACK 2,332,PBET,,5,L,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,9,The Jeans Company Tg,12185628RY,CamtClUsfMcJACK 2,332,PBET,,2,XS,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,9,The Jeans Company Tg,12232328NV,CamtClDiseMcJACK& Z,332,PBET,,2,XS,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,9,The Jeans Company Tg,12232341WH,CamtClDisMcJACK& Z,332,PBET,,5,L,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,9,The Jeans Company Tg,12235154MNT,CamtClDiseMcJACK 2,332,PBET,,5,L,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,9,The Jeans Company Tg,12234763NV,CamtCpBoUsfMcJACKJ Z,336,PBET,,4,M,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,13,UNLIMITED MIRAFLORES,BFC001BK,SacoCx2BotMlLOREN Z,301,GBOS,-,8,46,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,13,UNLIMITED MIRAFLORES,BFC004S8153,SacoCx2BotMlLOREN 2,301,GBOS,-,9,48,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,13,UNLIMITED MIRAFLORES,BFC004XBK2,SacoCx2BotMlLOREN X,301,GBOS,-,8,46,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,13,UNLIMITED MIRAFLORES,TRBFC001QT707BK,Saco2BoUsfMlLOREN 3,301,GBOS,SMA,9,48,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,13,UNLIMITED MIRAFLORES,TRGS1JA77862BK,Saco2BoUsfMlLOREN 9,301,GBOS,SMA,6,42,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,13,UNLIMITED MIRAFLORES,F2C2SF,PantCiUsfRecLOREN T,305,IBAN,30,1,28,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,13,UNLIMITED MIRAFLORES,F3C2SF,PantCiUsfRecLOREN T,305,IBAN,32,3,30,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,13,UNLIMITED MIRAFLORES,F3C2SF,PantCiUsfRecLOREN T,305,IBAN,32,4,31,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,13,UNLIMITED MIRAFLORES,HCFY1801PMNV,PantCiPegAlgdPAULM 3,306,GHUC,-,1,28,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,13,UNLIMITED MIRAFLORES,382GDBL,JeanCiStreSlmLOREN L,313,WADH,30,3,30,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,13,UNLIMITED MIRAFLORES,382GDBL,JeanCiStreSlmLOREN L,313,WADH,32,3,30,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,13,UNLIMITED MIRAFLORES,17947BN,CamBotRayMcPAULM 3,324,GCHX,,2,XS,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,13,UNLIMITED MIRAFLORES,17947RD1,CamBotCuaMcPAULM 3,326,GCHX,,2,XS,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,13,UNLIMITED MIRAFLORES,17947PMSS6GN,CamCcaBotMcPAULM  X,328,GCHX,,2,XS,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,13,UNLIMITED MIRAFLORES,17947PMSS6GN,CamCcaBotMcPAULM  X,328,GCHX,,3,S,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,13,UNLIMITED MIRAFLORES,17947PMSS6GN,CamCcaBotMcPAULM  X,328,GCHX,,4,M,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,13,UNLIMITED MIRAFLORES,32192BKBL,CamtCvMcDisLOREN 1,331,HFUN,,3,S,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,13,UNLIMITED MIRAFLORES,32192BKRD1,CamtCvMcDisLOREN 1,331,HFUN,,4,M,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,13,UNLIMITED MIRAFLORES,32192BKYL1,CamtCvMcDisLOREN 1,331,HFUN,,4,M,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,13,UNLIMITED MIRAFLORES,32192NVRDWH,CamtCvMcDisLOREN 1,331,HFUN,,3,S,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,13,UNLIMITED MIRAFLORES,32192NVYL,CamtCvMcDisLOREN 1,331,HFUN,,4,M,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,13,UNLIMITED MIRAFLORES,122030BLBK,CamtClDiseMcSTRAI Y,332,NLAS,,6,XL,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,13,UNLIMITED MIRAFLORES,12216370YL,CamtClDisMcJACK 2,332,PBET,,4,M,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,13,UNLIMITED MIRAFLORES,12221946BL,CamtClLetMcJACK 2,332,PBET,,5,L,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,13,UNLIMITED MIRAFLORES,12224688MST,CamtClDisMcJACK 2,332,PBET,,6,XL,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,13,UNLIMITED MIRAFLORES,12232323WH,CamtClDiseMcJACKJ 2,332,PBET,,3,S,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,13,UNLIMITED MIRAFLORES,12233171NV,CamtClDisMcJACK 2,332,PBET,,5,L,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,13,UNLIMITED MIRAFLORES,22002973SBL,CamtClUsfMcONLY 2,332,PBET,,4,M,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,13,UNLIMITED MIRAFLORES,CAMT02YBBGBK,CamtClUsfMcKING Y,332,HKAI,,4,M,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,13,UNLIMITED MIRAFLORES,CAMT03EARY,CamtClUsfMcEAGLE Z,332,HKAI,,4,M,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,13,UNLIMITED MIRAFLORES,CAMTKU02NVBL,CamtClSmAlgdLOREN U,332,HKAI,,2,XS,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,13,UNLIMITED MIRAFLORES,CMTKV02BG,CamtClUsfMcKING V,332,HKAI,,2,XS,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,13,UNLIMITED MIRAFLORES,CMTKV03BKBG,CamtClUsfMcKING V,332,HKAI,,2,XS,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,13,UNLIMITED MIRAFLORES,CMTKW09GYBN,CamtClRagM34LOREN W,332,HKAI,,4,M,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,13,UNLIMITED MIRAFLORES,CMTKZ01DBLOG,CamtClDisMcLOREN Z,332,HKAI,,2,XS,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,13,UNLIMITED MIRAFLORES,CMTKZ01LGY,CamtClDisMcLOREN Z,332,HKAI,,3,S,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,13,UNLIMITED MIRAFLORES,CMTKZ02GNBK2,CamtClDisMcLOREN Z,332,HKAI,,3,S,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,13,UNLIMITED MIRAFLORES,CMTKZ02WHBK,CamtClDisMcLOREN Z,332,HKAI,,2,XS,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,13,UNLIMITED MIRAFLORES,CMTKZ04BKGY,CamtClDiseMcLOREN Z,332,HKAI,,2,XS,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,13,UNLIMITED MIRAFLORES,CMTKZ04GN1,CamtClDiseMcLOREN Z,332,HKAI,,3,S,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,13,UNLIMITED MIRAFLORES,S16BLWH,CamtCoRayMcPAULM 1,332,GSIH,,2,XS,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,13,UNLIMITED MIRAFLORES,194002BKGY,CamtClDisMlLOREN 6,333,HKAI,,4,M,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,13,UNLIMITED MIRAFLORES,TSC149GYRD,CamtClUsfMlEAGLE W,333,ISAK,,6,XL,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,13,UNLIMITED MIRAFLORES,TSC149WHNV,CamtClUsfMlEAGLE W,333,ISAK,,7,XXL,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,13,UNLIMITED MIRAFLORES,370281YL,CamtCpUsfMcTRUEC 2,336,CHAP,,4,M,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,13,UNLIMITED MIRAFLORES,K059LGY,CamtCpUsfMcPAULM 2,336,GSIH,,2,XS,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,13,UNLIMITED MIRAFLORES,K059NV,CamtCpUsfMcPAULM 2,336,GSIH,,2,XS,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,13,UNLIMITED MIRAFLORES,POLOKWGY,CamtCpBotMcLOREN W,336,HKAI,,2,XS,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,13,UNLIMITED MIRAFLORES,S15BKRDWH1,CamtCpBotRaMcPAULM 1,338,GSIH,,2,XS,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,13,UNLIMITED MIRAFLORES,912BK1,JackCx2BotMlPAULM 1,462,GJIC,,6,XL,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,13,UNLIMITED MIRAFLORES,S206ANV,ChaleZipSmBLUEB 2,467,GRAN,,9,4XL,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,13,UNLIMITED MIRAFLORES,B322506BLWHBK,CamCpUsfMcSTRAI Y,472,NLAS,,7,10,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,13,UNLIMITED MIRAFLORES,BT22057GYBE,CamtClDisMcSEVEN 2,473,NSAC,,7,10,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,13,UNLIMITED MIRAFLORES,CHA23771GYGN,CamtCvDisMcCOPPE W,473,ISAK,,7,10,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,14,UNLIMITED METROMALL,F5C2SF,PantCiUsfRecLOREN T,305,IBAN,30,1,28,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,14,UNLIMITED METROMALL,F5C2SF,PantCiUsfRecLOREN T,305,IBAN,32,3,30,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,14,UNLIMITED METROMALL,375237Z46DGY,PantCiRePdeLOREN 6,306,CHAP,,7,38,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,14,UNLIMITED METROMALL,AL104B14996NV,PantSkiCiPdeLOREN 6,306,GBOS,34,7,34,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,14,UNLIMITED METROMALL,HCFYN18002PMBN,PantCiRecAlgdPAULM 3,306,GHUC,30,3,30,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,14,UNLIMITED METROMALL,HCFYN18002PMBN,PantCiRecAlgdPAULM 3,306,GHUC,32,3,30,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,14,UNLIMITED METROMALL,TONYINDIGOLBL,JoggRecUsfPoJACK& V,308,CBET,-,1,28,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,14,UNLIMITED METROMALL,TONYINDIGOLBL,JoggRecUsfPoJACK& V,308,CBET,-,7,34,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,14,UNLIMITED METROMALL,TONYINDIGOLBL,JoggRecUsfPoJACK& V,308,CBET,-,9,36,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,14,UNLIMITED METROMALL,TONYINDIGOLBL,JoggRecUsfPoJACK& V,308,CBET,-,11,38,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,14,UNLIMITED METROMALL,227688ALS386FU,CamCpBotMlLOREN 4,323,IBLA,,5,L,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,14,UNLIMITED METROMALL,227688ALSL8153,CamBotUsfMlLOREN A,323,IBLA,,6,XL,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,14,UNLIMITED METROMALL,227688ALSLWH,CamBotMlLOREN 3,323,IBLA,,5,L,1,0.0,8.0
12,UNLIMITED MEGAMALLSP,14,UNLIMITED METROMALL,375217Z20SBL,CamChBotMlLOREN 6,323,CHAP,,7,XXL,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,14,UNLIMITED METROMALL,BHMZBN,CamCpBotMlPAUL 4,323,IBLA,,2,XS,1,2.2,2.7
12,UNLIMITED MEGAMALLSP,14,UNLIMITED METROMALL,BHMZGY,CamBotUsfMlPAUL 4,323,IBLA,,5,L,1,0.0,0.0
