skuCode,categoryNumber,season,suffix,dimensionCode,rawCode,canonicalCode,valueCode,labelEs,colorFamilyCode,applied
BG823-6-BKSP,568,A,BKSP,upper_material,SP,SP,sp,Suede/Peluche,,true
BG823-7-BKPU,568,A,BKPU,color,BK,BK,1,Negro,neutral,true
BG823-7-BKPU,568,A,BKPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
BG823-7-KHPU,568,A,KHPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
BG823-8-BGPU,568,A,BGPU,color,BG,BG,9,Bordo,red,true
BG823-8-BGPU,568,A,BGPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
BG823-8-BKPU,568,A,BKPU,color,BK,BK,1,Negro,neutral,true
BG823-8-BKPU,568,A,BKPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
BG823-8-CRPU,568,A,CRPU,color,CR,CR,crema,Crema,neutral,true
BG823-8-CRPU,568,A,CRPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
BG823-9-BKPU,566,A,BKPU,color,BK,BK,1,Negro,neutral,true
BG823-9-BKPU,566,A,BKPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
BG823-9-CRPU,566,A,CRPU,color,CR,CR,crema,Crema,neutral,true
BG823-9-CRPU,566,A,CRPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
BG8-2-BEPU,568,C,BEPU,color,BE,BE,3,Beige,neutral,true
BG8-2-BEPU,568,C,BEPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
BG8-2-CAPU,568,C,CAPU,color,CA,CA,6,Camel,brown,true
BG8-2-CAPU,568,C,CAPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
BG-83C-BKNU,568,2,BKNU,color,BK,BK,1,Negro,neutral,true
BG-83C-BKNU,568,2,BKNU,upper_material,NU,NU,nu,Nubuck,,true
BG-83C-BKPT,568,2,BKPT,color,BK,BK,1,Negro,neutral,true
BG-83C-BKPT,568,2,BKPT,upper_material,PT,PT,pt,Patent (Charol),,true
BG-83C-TANU,568,2,TANU,upper_material,NU,NU,nu,Nubuck,,true
BG8-4-BKPT,567,C,BKPT,color,BK,BK,1,Negro,neutral,true
BG8-4-BKPT,567,C,BKPT,upper_material,PT,PT,pt,Patent (Charol),,true
BG8-4-GDPU,567,C,GDPU,color,GD,GD,15,Dorado,metallic,true
BG8-4-GDPU,567,C,GDPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
BG8-5-BEPU,568,C,BEPU,color,BE,BE,3,Beige,neutral,true
BG8-5-BEPU,568,C,BEPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
BG8-5-BKPU,568,C,BKPU,color,BK,BK,1,Negro,neutral,true
BG8-5-BKPU,568,C,BKPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
BG-86A-BKNU,558,2,BKNU,color,BK,BK,1,Negro,neutral,true
BG-86A-BKNU,558,2,BKNU,upper_material,NU,NU,nu,Nubuck,,true
BG-86A-CANU,558,2,CANU,color,CA,CA,6,Camel,brown,true
BG-86A-CANU,558,2,CANU,upper_material,NU,NU,nu,Nubuck,,true
BG-86A-TANU,558,2,TANU,upper_material,NU,NU,nu,Nubuck,,true
BG8-8-BEPU,567,C,BEPU,color,BE,BE,3,Beige,neutral,true
BG8-8-BEPU,567,C,BEPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
BG8-8-CFPU,567,C,CFPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
BG-9A-BENU,558,2,BENU,color,BE,BE,3,Beige,neutral,true
BG-9A-BENU,558,2,BENU,upper_material,NU,NU,nu,Nubuck,,true
BG-9A-BKNU,558,2,BKNU,color,BK,BK,1,Negro,neutral,true
BG-9A-BKNU,558,2,BKNU,upper_material,NU,NU,nu,Nubuck,,true
BG-B47-BKPT,557,2,BKPT,color,BK,BK,1,Negro,neutral,true
BG-B47-BKPT,557,2,BKPT,upper_material,PT,PT,pt,Patent (Charol),,true
BG-B47-BLPT,557,2,BLPT,color,BL,BL,11,Azul,blue,true
BG-B47-BLPT,557,2,BLPT,upper_material,PT,PT,pt,Patent (Charol),,true
BG-B47-DBEPT,557,4,BEPT,color,BE,BE,3,Beige,neutral,true
BG-B47-DBEPT,557,4,BEPT,upper_material,PT,PT,pt,Patent (Charol),,true
BG-B47-REPT,557,2,REPT,upper_material,PT,PT,pt,Patent (Charol),,true
BG-B47-TAPT,557,2,TAPT,upper_material,PT,PT,pt,Patent (Charol),,true
BG-B49-BEPT,557,2,BEPT,color,BE,BE,3,Beige,neutral,true
BG-B49-BEPT,557,2,BEPT,upper_material,PT,PT,pt,Patent (Charol),,true
BG-B49-BKPT,557,2,BKPT,color,BK,BK,1,Negro,neutral,true
BG-B49-BKPT,557,2,BKPT,upper_material,PT,PT,pt,Patent (Charol),,true
BG-B49-CRPT,557,2,CRPT,color,CR,CR,crema,Crema,neutral,true
BG-B49-CRPT,557,2,CRPT,upper_material,PT,PT,pt,Patent (Charol),,true
BG-B49-GOME,557,2,GOME,upper_material,ME,ME,me,Metalico,,true
BG-B49-REPT,557,2,REPT,upper_material,PT,PT,pt,Patent (Charol),,true
BG-B49-SIME,557,2,SIME,upper_material,ME,ME,me,Metalico,,true
BG-B54-BKPT,557,2,BKPT,color,BK,BK,1,Negro,neutral,true
BG-B54-BKPT,557,2,BKPT,upper_material,PT,PT,pt,Patent (Charol),,true
BG-B54-GOME,557,2,GOME,upper_material,ME,ME,me,Metalico,,true
BG-B54-SIME,557,2,SIME,upper_material,ME,ME,me,Metalico,,true
BG-B62-BKNU,564,2,BKNU,color,BK,BK,1,Negro,neutral,true
BG-B62-BKNU,564,2,BKNU,upper_material,NU,NU,nu,Nubuck,,true
BG-B62-TANU,564,2,TANU,upper_material,NU,NU,nu,Nubuck,,true
BG-B63-BKNU,564,2,BKNU,color,BK,BK,1,Negro,neutral,true
BG-B63-BKNU,564,2,BKNU,upper_material,NU,NU,nu,Nubuck,,true
BG-B63-TANU,564,2,TANU,upper_material,NU,NU,nu,Nubuck,,true
BG-B68-BKPT,557,4,BKPT,color,BK,BK,1,Negro,neutral,true
BG-B68-BKPT,557,4,BKPT,upper_material,PT,PT,pt,Patent (Charol),,true
BG-B68-DAPT,557,2,DAPT,upper_material,PT,PT,pt,Patent (Charol),,true
BG-B68-GOGL,557,4,GOGL,upper_material,GL,GL,gl,Gliter,,true
BG-B68-REPT,557,4,REPT,upper_material,PT,PT,pt,Patent (Charol),,true
BG-B68-SIGL,557,2,SIGL,upper_material,GL,GL,gl,Gliter,,true
BG-B7-BKGL,557,4,BKGL,color,BK,BK,1,Negro,neutral,true
BG-B7-BKGL,557,4,BKGL,upper_material,GL,GL,gl,Gliter,,true
BG-B7-GOGL,557,4,GOGL,upper_material,GL,GL,gl,Gliter,,true
BG-B7-RGGL,557,4,RGGL,color,RG,RG,17,Rose Gold,metallic,true
BG-B7-RGGL,557,4,RGGL,upper_material,GL,GL,gl,Gliter,,true
BG-B7-SIGL,557,4,SIGL,upper_material,GL,GL,gl,Gliter,,true
BG-N1BESA,567,6,BESA,color,BE,BE,3,Beige,neutral,true
BG-N1BESA,567,6,BESA,upper_material,SA,SA,sa,Satin,,true
BG-N1MBKSA,567,6,BKSA,color,BK,BK,1,Negro,neutral,true
BG-N1MBKSA,567,6,BKSA,upper_material,SA,SA,sa,Satin,,true
BG-N1PKSA,567,6,PKSA,color,PK,PK,13,Rosa,pink,true
BG-N1PKSA,567,6,PKSA,upper_material,SA,SA,sa,Satin,,true
BG-N1TQSA,567,6,TQSA,upper_material,SA,SA,sa,Satin,,true
BG-N2BKGL,567,6,BKGL,color,BK,BK,1,Negro,neutral,true
BG-N2BKGL,567,6,BKGL,upper_material,GL,GL,gl,Gliter,,true
BG-N2CPGL,567,6,CPGL,upper_material,GL,GL,gl,Gliter,,true
BG-N2SLGL,567,6,SLGL,color,SL,SL,16,Plateado,metallic,true
BG-N2SLGL,567,6,SLGL,upper_material,GL,GL,gl,Gliter,,true
BG-N2WHGL,567,6,WHGL,color,WH,WH,2,Blanco,neutral,true
BG-N2WHGL,567,6,WHGL,upper_material,GL,GL,gl,Gliter,,true
BHH7220BKGL,567,6,BKGL,color,BK,BK,1,Negro,neutral,true
BHH7220BKGL,567,6,BKGL,upper_material,GL,GL,gl,Gliter,,true
BHH7220GDGL,567,6,GDGL,color,GD,GD,15,Dorado,metallic,true
BHH7220GDGL,567,6,GDGL,upper_material,GL,GL,gl,Gliter,,true
BHH7220PKPU,567,6,PKPU,color,PK,PK,13,Rosa,pink,true
BHH7220PKPU,567,6,PKPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
BHH7220SLGL,567,6,SLGL,color,SL,SL,16,Plateado,metallic,true
BHH7220SLGL,567,6,SLGL,upper_material,GL,GL,gl,Gliter,,true
BHH7225BESA,567,6,BESA,color,BE,BE,3,Beige,neutral,true
BHH7225BESA,567,6,BESA,upper_material,SA,SA,sa,Satin,,true
BHH7225BKSA,567,6,BKSA,color,BK,BK,1,Negro,neutral,true
BHH7225BKSA,567,6,BKSA,upper_material,SA,SA,sa,Satin,,true
BHH7651FUGL,567,6,FUGL,color,FU,FU,14,Fucsia,pink,true
BHH7651FUGL,567,6,FUGL,upper_material,GL,GL,gl,Gliter,,true
BHH7651GDGL,567,6,GDGL,color,GD,GD,15,Dorado,metallic,true
BHH7651GDGL,567,6,GDGL,upper_material,GL,GL,gl,Gliter,,true
BHH7651SLGL,567,6,SLGL,color,SL,SL,16,Plateado,metallic,true
BHH7651SLGL,567,6,SLGL,upper_material,GL,GL,gl,Gliter,,true
BHH7963BKGL,567,6,BKGL,color,BK,BK,1,Negro,neutral,true
BHH7963BKGL,567,6,BKGL,upper_material,GL,GL,gl,Gliter,,true
BHH7963GDGL,567,6,GDGL,color,GD,GD,15,Dorado,metallic,true
BHH7963GDGL,567,6,GDGL,upper_material,GL,GL,gl,Gliter,,true
BHH7963SLGL,567,6,SLGL,color,SL,SL,16,Plateado,metallic,true
BHH7963SLGL,567,6,SLGL,upper_material,GL,GL,gl,Gliter,,true
BHH8582BKPU,568,6,BKPU,color,BK,BK,1,Negro,neutral,true
BHH8582BKPU,568,6,BKPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
BHH8582WHPU,568,6,WHPU,color,WH,WH,2,Blanco,neutral,true
BHH8582WHPU,568,6,WHPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
BHY8910BKPU,569,7,BKPU,color,BK,BK,1,Negro,neutral,true
BHY8910BKPU,569,7,BKPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
BHY8910CMLPU,569,7,MLPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
BHY8910WHPU,569,7,WHPU,color,WH,WH,2,Blanco,neutral,true
BHY8910WHPU,569,7,WHPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
BILLIE-5BKPU,591,A,BKPU,color,BK,BK,1,Negro,neutral,true
BILLIE-5BKPU,591,A,BKPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
BILLIE-5BNPU,591,A,BNPU,color,BN,BN,5,Cafe,brown,true
BILLIE-5BNPU,591,A,BNPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
BISSY-BKPT,596,1,BKPT,color,BK,BK,1,Negro,neutral,true
BISSY-BKPT,596,1,BKPT,upper_material,PT,PT,pt,Patent (Charol),,true
BK7505BKPU,567,B,BKPU,color,BK,BK,1,Negro,neutral,true
BK7505BKPU,567,B,BKPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
BK7505KHPU,567,B,KHPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
BK7508APPU,567,B,APPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
BK7508BKPU,567,B,BKPU,color,BK,BK,1,Negro,neutral,true
BK7508BKPU,567,B,BKPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
BK7508CAPU,567,B,CAPU,color,CA,CA,6,Camel,brown,true
BK7508CAPU,567,B,CAPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
BLAZZ-GDGL,596,1,GDGL,color,GD,GD,15,Dorado,metallic,true
BLAZZ-GDGL,596,1,GDGL,upper_material,GL,GL,gl,Gliter,,true
BLAZZ-RSGL,596,1,RSGL,upper_material,GL,GL,gl,Gliter,,true
BLJY7376BKPU,566,6,BKPU,color,BK,BK,1,Negro,neutral,true
BLJY7376BKPU,566,6,BKPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
BLJY7376PKPU,566,6,PKPU,color,PK,PK,13,Rosa,pink,true
BLJY7376PKPU,566,6,PKPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
BLOOMY-BEPT,557,3,BEPT,color,BE,BE,3,Beige,neutral,true
BLOOMY-BEPT,557,3,BEPT,upper_material,PT,PT,pt,Patent (Charol),,true
BLOOMY-BKPT,557,3,BKPT,color,BK,BK,1,Negro,neutral,true
BLOOMY-BKPT,557,3,BKPT,upper_material,PT,PT,pt,Patent (Charol),,true
BLOOMY-BSPT,557,3,BSPT,upper_material,PT,PT,pt,Patent (Charol),,true
BM08120BETE,580,7,BETE,color,BE,BE,3,Beige,neutral,true
BM08120BETE,580,7,BETE,upper_material,TE,TE,te,Tela,,true
BM08120BKTE,580,7,BKTE,color,BK,BK,1,Negro,neutral,true
BM08120BKTE,580,7,BKTE,upper_material,TE,TE,te,Tela,,true
BO213BKGT,566,A,BKGT,color,BK,BK,1,Negro,neutral,true
BO213BKGT,566,A,BKGT,upper_material,GT,GL,gl,Gliter,,true
BO213GDGT,566,A,GDGT,color,GD,GD,15,Dorado,metallic,true
BO213GDGT,566,A,GDGT,upper_material,GT,GL,gl,Gliter,,true
BO226CPGT,566,A,CPGT,upper_material,GT,GL,gl,Gliter,,true
BO226SLGT,566,A,SLGT,color,SL,SL,16,Plateado,metallic,true
BO226SLGT,566,A,SLGT,upper_material,GT,GL,gl,Gliter,,true
BO235BEPU,568,A,BEPU,color,BE,BE,3,Beige,neutral,true
BO235BEPU,568,A,BEPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
BO235BKPU,568,A,BKPU,color,BK,BK,1,Negro,neutral,true
BO235BKPU,568,A,BKPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
BOHO-28K-RGGL,596,2,RGGL,color,RG,RG,17,Rose Gold,metallic,true
BOHO-28K-RGGL,596,2,RGGL,upper_material,GL,GL,gl,Gliter,,true
BOHO-28K-SLGL,596,2,SLGL,color,SL,SL,16,Plateado,metallic,true
BOHO-28K-SLGL,596,2,SLGL,upper_material,GL,GL,gl,Gliter,,true
BOWBOW-BSGL,597,1,BSGL,upper_material,GL,GL,gl,Gliter,,true
BOWBOW-GDGL,597,1,GDGL,color,GD,GD,15,Dorado,metallic,true
BOWBOW-GDGL,597,1,GDGL,upper_material,GL,GL,gl,Gliter,,true
BOWBOW-SLGL,597,1,SLGL,color,SL,SL,16,Plateado,metallic,true
BOWBOW-SLGL,597,1,SLGL,upper_material,GL,GL,gl,Gliter,,true
BQC7586CPPU,568,6,CPPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
BQC7586GDPU,568,6,GDPU,color,GD,GD,15,Dorado,metallic,true
BQC7586GDPU,568,6,GDPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
BQC7586SLPU,568,6,SLPU,color,SL,SL,16,Plateado,metallic,true
BQC7586SLPU,568,6,SLPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
BRAZIL-1-BKNB,592,2,BKNB,color,BK,BK,1,Negro,neutral,true
BRAZIL-1-BKNB,592,2,BKNB,upper_material,NB,NU,nu,Nubuck,,true
BRAZIL-72BKPU,591,A,BKPU,color,BK,BK,1,Negro,neutral,true
BRAZIL-72BKPU,591,A,BKPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
BROOKLYN-1-LVPL,576,2,LVPL,upper_material,PL,PL,pl,Plastico,,true
BSHX8285BKPU,557,6,BKPU,color,BK,BK,1,Negro,neutral,true
BSHX8285BKPU,557,6,BKPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
BSHX8285CAPU,557,6,CAPU,color,CA,CA,6,Camel,brown,true
BSHX8285CAPU,557,6,CAPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
BSHX8285NDPU,557,6,NDPU,color,ND,ND,4,Nude,neutral,true
BSHX8285NDPU,557,6,NDPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
BSHX8285WHPU,557,6,WHPU,color,WH,WH,2,Blanco,neutral,true
BSHX8285WHPU,557,6,WHPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
BSHX8950CMLPU,558,6,MLPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
BSHX8950GDPU,558,6,GDPU,color,GD,GD,15,Dorado,metallic,true
BSHX8950GDPU,558,6,GDPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
BSHX8950OLPU,558,6,OLPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
BSHX8950WHPU,558,6,WHPU,color,WH,WH,2,Blanco,neutral,true
BSHX8950WHPU,558,6,WHPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
BUBBA-BKPT,597,1,BKPT,color,BK,BK,1,Negro,neutral,true
BUBBA-BKPT,597,1,BKPT,upper_material,PT,PT,pt,Patent (Charol),,true
BUNGEES-BKPU,593,2,BKPU,color,BK,BK,1,Negro,neutral,true
BUNGEES-BKPU,593,2,BKPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
BUNGEES-TNSD,593,2,TNSD,color,TN,TN,7,Tan,brown,true
BUNGEES-TNSD,593,2,TNSD,upper_material,SD,SU,su,Suede,,true
BURTON-7-BKNB,573,2,BKNB,color,BK,BK,1,Negro,neutral,true
BURTON-7-BKNB,573,2,BKNB,upper_material,NB,NU,nu,Nubuck,,true
BURTON-7-CPGL,573,2,CPGL,upper_material,GL,GL,gl,Gliter,,true
BURTON-7-SLGL,573,2,SLGL,color,SL,SL,16,Plateado,metallic,true
BURTON-7-SLGL,573,2,SLGL,upper_material,GL,GL,gl,Gliter,,true
BUTLER-BKTE,556,3,BKTE,color,BK,BK,1,Negro,neutral,true
BUTLER-BKTE,556,3,BKTE,upper_material,TE,TE,te,Tela,,true
BUTLER-WHTE,556,3,WHTE,color,WH,WH,2,Blanco,neutral,true
BUTLER-WHTE,556,3,WHTE,upper_material,TE,TE,te,Tela,,true
BYJ7591BKPU,567,6,BKPU,color,BK,BK,1,Negro,neutral,true
BYJ7591BKPU,567,6,BKPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
BYJ7591FUPU,567,6,FUPU,color,FU,FU,14,Fucsia,pink,true
BYJ7591FUPU,567,6,FUPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
BYJ7591GNPU,567,6,GNPU,color,GN,GN,12,Verde,green,true
BYJ7591GNPU,567,6,GNPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
BYJ8615BKPU,568,6,BKPU,color,BK,BK,1,Negro,neutral,true
BYJ8615BKPU,568,6,BKPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
BYJ8615WHPU,568,6,WHPU,color,WH,WH,2,Blanco,neutral,true
BYJ8615WHPU,568,6,WHPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
BYX7695BKPU,567,6,BKPU,color,BK,BK,1,Negro,neutral,true
BYX7695BKPU,567,6,BKPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
BYX7695SLME,567,6,SLME,color,SL,SL,16,Plateado,metallic,true
BYX7695SLME,567,6,SLME,upper_material,ME,ME,me,Metalico,,true
C22BKGT,567,A,BKGT,color,BK,BK,1,Negro,neutral,true
C22BKGT,567,A,BKGT,upper_material,GT,GL,gl,Gliter,,true
C22CPGT,567,A,CPGT,upper_material,GT,GL,gl,Gliter,,true
C22GDGT,567,A,GDGT,color,GD,GD,15,Dorado,metallic,true
C22GDGT,567,A,GDGT,upper_material,GT,GL,gl,Gliter,,true
C-36-BKPU,556,A,BKPU,color,BK,BK,1,Negro,neutral,true
C-36-BKPU,556,A,BKPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
C-36-WHPU,556,A,WHPU,color,WH,WH,2,Blanco,neutral,true
C-36-WHPU,556,A,WHPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
C37BKTE,567,6,BKTE,color,BK,BK,1,Negro,neutral,true
C37BKTE,567,6,BKTE,upper_material,TE,TE,te,Tela,,true
C37WHTE,567,6,WHTE,color,WH,WH,2,Blanco,neutral,true
C37WHTE,567,6,WHTE,upper_material,TE,TE,te,Tela,,true
C38BEPT,567,A,BEPT,color,BE,BE,3,Beige,neutral,true
C38BEPT,567,A,BEPT,upper_material,PT,PT,pt,Patent (Charol),,true
C38BKPT,567,A,BKPT,color,BK,BK,1,Negro,neutral,true
C38BKPT,567,A,BKPT,upper_material,PT,PT,pt,Patent (Charol),,true
C39BEPT,567,A,BEPT,color,BE,BE,3,Beige,neutral,true
C39BEPT,567,A,BEPT,upper_material,PT,PT,pt,Patent (Charol),,true
C39BKPT,567,A,BKPT,color,BK,BK,1,Negro,neutral,true
C39BKPT,567,A,BKPT,upper_material,PT,PT,pt,Patent (Charol),,true
C39WHPT,567,A,WHPT,color,WH,WH,2,Blanco,neutral,true
C39WHPT,567,A,WHPT,upper_material,PT,PT,pt,Patent (Charol),,true
CAKE-SLIPSNBPU,567,6,NBPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
CAKE-SLPPU,567,6,LPPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
CATTLE-73BKPU,591,A,BKPU,color,BK,BK,1,Negro,neutral,true
CATTLE-73BKPU,591,A,BKPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
CATTLE-73WHPU,591,A,WHPU,color,WH,WH,2,Blanco,neutral,true
CATTLE-73WHPU,591,A,WHPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
CB-009-CAPU,585,C,CAPU,color,CA,CA,6,Camel,brown,true
CB-009-CAPU,585,C,CAPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
CB-009-CFPU,585,C,CFPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
CB-010-BGPU,559,C,BGPU,color,BG,BG,9,Bordo,red,true
CB-010-BGPU,559,C,BGPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
CB-010-NVPU,559,C,NVPU,color,NV,NV,10,Navy,blue,true
CB-010-NVPU,559,C,NVPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
CB-010-PKPU,559,C,PKPU,color,PK,PK,13,Rosa,pink,true
CB-010-PKPU,559,C,PKPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
CB-01-BKGL,588,2,BKGL,color,BK,BK,1,Negro,neutral,true
CB-01-BKGL,588,2,BKGL,upper_material,GL,GL,gl,Gliter,,true
CB-01-BLGL,588,2,BLGL,color,BL,BL,11,Azul,blue,true
CB-01-BLGL,588,2,BLGL,upper_material,GL,GL,gl,Gliter,,true
CB-01-CHGL,588,2,CHGL,upper_material,GL,GL,gl,Gliter,,true
CB-01-GDGL,588,2,GDGL,color,GD,GD,15,Dorado,metallic,true
CB-01-GDGL,588,2,GDGL,upper_material,GL,GL,gl,Gliter,,true
CB-01-PWGL,588,3,PWGL,upper_material,GL,GL,gl,Gliter,,true
CB-01-SLGL,588,3,SLGL,color,SL,SL,16,Plateado,metallic,true
CB-01-SLGL,588,3,SLGL,upper_material,GL,GL,gl,Gliter,,true
CB-090-BNPU,585,C,BNPU,color,BN,BN,5,Cafe,brown,true
CB-090-BNPU,585,C,BNPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
CB230220-2BEPU,580,5,BEPU,color,BE,BE,3,Beige,neutral,true
CB230220-2BEPU,580,5,BEPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
CB230220-2TSPU,580,5,TSPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
CB230310-2BEPU,580,5,BEPU,color,BE,BE,3,Beige,neutral,true
CB230310-2BEPU,580,5,BEPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
CB230310-2BKPU,580,5,BKPU,color,BK,BK,1,Negro,neutral,true
CB230310-2BKPU,580,5,BKPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
CB230310-2WHPU,580,5,WHPU,color,WH,WH,2,Blanco,neutral,true
CB230310-2WHPU,580,5,WHPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
CB230414-2-BKMI,585,3,BKMI,color,BK,BK,1,Negro,neutral,true
CB230414-2-RGMI,585,3,RGMI,color,RG,RG,17,Rose Gold,metallic,true
CB230414-2-SLMI,585,3,SLMI,color,SL,SL,16,Plateado,metallic,true
CB230427-5-BKMI,585,8,BKMI,color,BK,BK,1,Negro,neutral,true
CB230427-5-GDMI,585,8,GDMI,color,GD,GD,15,Dorado,metallic,true
CB230427-5-SLMI,585,3,SLMI,color,SL,SL,16,Plateado,metallic,true
CB240809-4BKPU,568,8,BKPU,color,BK,BK,1,Negro,neutral,true
CB240809-4BKPU,568,8,BKPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
CB240809-4TNPU,568,8,TNPU,color,TN,TN,7,Tan,brown,true
CB240809-4TNPU,568,8,TNPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
CB240809-4WHPU,568,8,WHPU,color,WH,WH,2,Blanco,neutral,true
CB240809-4WHPU,568,8,WHPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
CB241031-1BKCC,585,B,BKCC,color,BK,BK,1,Negro,neutral,true
CB241031-1BKPU,585,A,BKPU,color,BK,BK,1,Negro,neutral,true
CB241031-1BKPU,585,A,BKPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
CB241031-1BNCC,585,B,BNCC,color,BN,BN,5,Cafe,brown,true
CB241031-1BNPU,585,A,BNPU,color,BN,BN,5,Cafe,brown,true
CB241031-1BNPU,585,A,BNPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
CB241031-1CAPU,585,A,CAPU,color,CA,CA,6,Camel,brown,true
CB241031-1CAPU,585,A,CAPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
CB241031-1GDPU,585,A,GDPU,color,GD,GD,15,Dorado,metallic,true
CB241031-1GDPU,585,A,GDPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
CB241031-1NDPU,585,A,NDPU,color,ND,ND,4,Nude,neutral,true
CB241031-1NDPU,585,A,NDPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
CB241031-1WHCC,585,B,WHCC,color,WH,WH,2,Blanco,neutral,true
CB241031-1WHPU,585,A,WHPU,color,WH,WH,2,Blanco,neutral,true
CB241031-1WHPU,585,A,WHPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
CB241031-2BEPU,585,A,BEPU,color,BE,BE,3,Beige,neutral,true
CB241031-2BEPU,585,A,BEPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
CB24820-BENB,568,8,BENB,color,BE,BE,3,Beige,neutral,true
CB24820-BENB,568,8,BENB,upper_material,NB,NU,nu,Nubuck,,true
CB24820-BKNB,568,8,BKNB,color,BK,BK,1,Negro,neutral,true
CB24820-BKNB,568,8,BKNB,upper_material,NB,NU,nu,Nubuck,,true
CB24820-WHNB,568,8,WHNB,color,WH,WH,2,Blanco,neutral,true
CB24820-WHNB,568,8,WHNB,upper_material,NB,NU,nu,Nubuck,,true
CB250120-14BKPU,585,A,BKPU,color,BK,BK,1,Negro,neutral,true
CB250120-14BKPU,585,A,BKPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
CB250120-14CAPU,585,A,CAPU,color,CA,CA,6,Camel,brown,true
CB250120-14CAPU,585,A,CAPU,upper_material,PU,PU,pu,PU (Polyuretano),,true
CB250120-14NDPU,585,A,NDPU,color,ND,ND,4,Nude,neutral,true
