diff_type,key_columns,key_values_json,before_row_hash,after_row_hash,changed_columns
changed,Store|Category,"[""V:2"",""V:462""]",8951d0646e5e8e4840baf85846c1d2174d028a9555c9d9d776ba3667f686548b,4d1f11c743f1eed758f625b60ca81c2d36cfc671ec1edee57952299cdab82af3,Current Year Budget_04|Next Year Budget_04|Current MkDwn Pcts_04
changed,Store|Category,"[""V:2"",""V:464""]",23a14a5c3cd32a76b397abd3a54a853acb4e5a588f92518d4ccaec5d43e3b1df,57950edf6a224792273af697d1337e44475de0007549968c1edcbdbbc061d53b,Current Year Budget_04|Next Year Budget_04
changed,Store|Category,"[""V:2"",""V:466""]",816ebc196767779396acc40b2ebb2cb96999f7ed96ef17e882764dec0abf7806,381da1c4e423f07d0f05b891cf16e0642ab153ece1aa8406062fcdecba6f7b4f,Current Year Budget_04|Next Year Budget_04
changed,Store|Category,"[""V:2"",""V:467""]",6534a59a94cb2fc818eaf1bf90590f51ec82c614e2e1629ace7d7d6c6ff8b876,e11281792a6933e568eebe3834628bb1692ff63d44bd5907919ebed47f30a3b9,Current Year Budget_04|Next Year Budget_04
changed,Store|Category,"[""V:2"",""V:473""]",e128c69d8ce31ae260b29bc6adc6e28119cbfd8845fe7efaebcb3e3ab3b7f55c,1b25d51e9dbfe6a1bee36b9a72c8c5f1f7a11e867b7cc140c8036a58fdf7b270,Current Year Budget_04|Next Year Budget_04|Current MkDwn Pcts_04
changed,Store|Category,"[""V:2"",""V:474""]",399ca567abfc3a49e66db6c3ddb8c14dd5d60b0b287f794a2df9060af57f053c,ce91d39c34c0d9f5016cedc249a645f180def2250c2d9769c60d8724da02ec0b,Current Year Budget_04|Next Year Budget_04
changed,Store|Category,"[""V:2"",""V:475""]",f4bf508e19ff2119692348685678d71c053c006ded3fd036603852400c821144,250efe48daa955760cb5e94b43440b15bcd2bb73b09d52b7b1e14c39ebe37963,Current Year Budget_04|Next Year Budget_04|Current MkDwn Pcts_04
changed,Store|Category,"[""V:2"",""V:480""]",76e1e6f9de2ff03461d074780c8a43adabbece61dfc0aed967e4d1f0bff1d9d1,1c533b4a2ef0c1520a2e7e5ad1d2543561051517db7036337bd60723d5599bdd,Current Year Budget_04|Next Year Budget_04
changed,Store|Category,"[""V:2"",""V:481""]",1243fd4a88ae609118a1ab1f7779f94cd71f417ff51af72739c09070a41cd381,1eaf6ce36e4c59fcc4a0c4fcd05473a7a81b280ed2f7d18e284810e0a5e7b27b,Current Year Budget_04|Next Year Budget_04
changed,Store|Category,"[""V:2"",""V:483""]",d4e5929f43c6cd41dea7b0129c9ee1f1dcd574463b72ede064fd19dc16669bb1,ac39e462bab1be2f4564fd9ebd873521dccc9be18fe0797f595bd3a5c7d58b98,Current Year Budget_04|Next Year Budget_04
