from_store_number,from_store_name,to_store_number,to_store_name,sku,description,category_code,vendor,row_label,column_index,column_label,quantity,from_mtd_turns,to_mtd_turns
12,UNLIMITED MEGAMALLSP,2,UNLIMITED C. 2000,ZHCF10001BK,ZapPtMetLisLOREN 6,514,GYUS,,3,060,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,2,UNLIMITED C. 2000,ZHCF2002BN,ZapPtAm4LisLOREN 6,514,GYUS,,4,065,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,2,UNLIMITED C. 2000,6009KBK,BotiAm5CuerCLAUDI W,522,MKIN,,7,080,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,2,UNLIMITED C. 2000,224267BN,BotaTaAm4PuLOREN 1,527,HUPS,,8,085,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,2,UNLIMITED C. 2000,EVER609WH,ZapDpPmAm7PuCAMP 2,541,CEVE,,3,070,1,0.0,3.4
12,UNLIMITED MEGAMALLSP,2,UNLIMITED C. 2000,PIONEER03YBK,ZapTcMetPuEDITI 2,550,CWIT,,4,040,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,2,UNLIMITED C. 2000,042KDCF,ZapDpPtMetLonEAGLE W,553,MITE,,15,13,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,2,UNLIMITED C. 2000,042KDCML,ZapDpPtMetLonEAGLE W,553,MITE,,13,12,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,2,UNLIMITED C. 2000,58632NV,ZapPtMetCueMINIB W,553,MBUR,,8,19.5,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,2,UNLIMITED C. 2000,58641BE,ZapPtBrocCueMINIB W,553,MBUR,,8,19.5,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,2,UNLIMITED C. 2000,58641BE,ZapPtBrocCueMINIB W,553,MBUR,,11,21,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,2,UNLIMITED C. 2000,DORMUNTWHTC,ZapDpPtAm6PuEAGLE 1,553,MBUC,,1,050,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,2,UNLIMITED C. 2000,MT9BKAB,ZapDpPtAm6PuEAGLE 1,553,MBUC,,1,050,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,2,UNLIMITED C. 2000,MT9BKAB,ZapDpPtAm6PuEAGLE 1,553,MBUC,,3,070,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,2,UNLIMITED C. 2000,THOMMBK,ZapDpPtAm6PuEAGLE 1,553,MBUC,,2,060,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,2,UNLIMITED C. 2000,THOMMBKWH,ZapDpPtAm6PuEAGLE 1,553,MBUC,,2,060,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,2,UNLIMITED C. 2000,THOMMWH,ZapDpPtAm6PuEAGLE 1,553,MBUC,,1,050,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,5,UNLIMITED FORHIM,YSZ23LA3RBKLT,ZapTaMetCueCLAUD 5,501,GYUS,,11,100,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,5,UNLIMITED FORHIM,YSZ100115CFPU,ZapTaAm4PuLOREN 5,511,GYUS,,6,075,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,5,UNLIMITED FORHIM,YSZ80026CFPU,ZapTaAm4PuLOREN 5,511,GYUS,,6,075,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,5,UNLIMITED FORHIM,YSZWD0715W9CML,ZapPtMetLisLOREN 6,512,GYUS,,11,100,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,5,UNLIMITED FORHIM,PD3244941BN,ZapPtAm5CosPuLOREN 1,514,GVIT,,11,100,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,5,UNLIMITED FORHIM,WL533WHRD,ZapDepRedAm6KADI 5,541,FJIN,,8,41,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,6,UNLIMITED Centro,23H281BKNP,ZapPtAm3CueLARSH 1,504,MSEL,,12,105,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,6,UNLIMITED Centro,23H284BKNP,ZapPtVelcCueLARSH 1,504,MSEL,,3,060,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,6,UNLIMITED Centro,YSZHD231BKPU,ZapTaAm4PuLOREN 5,511,GYUS,,9,090,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,6,UNLIMITED Centro,663BLYL,SanfPtMetHuleCKLAS W,519,MILO,,17,13,1,1.6,0.0
12,UNLIMITED MEGAMALLSP,6,UNLIMITED Centro,9886RD,ZapPtBrocHuleKIDOR U,519,MILO,,7,110,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,6,UNLIMITED Centro,2750BKWH,ZapDpAm6LonSUPER W,541,MSAR,,9,39,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,6,UNLIMITED Centro,2750GYWH,ZapDpAm6LonSUPER W,541,MSAR,,3,36,2,0.0,0.0
12,UNLIMITED MEGAMALLSP,6,UNLIMITED Centro,2750GYWH,ZapDpAm6LonSUPER W,541,MSAR,,9,39,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,6,UNLIMITED Centro,2750GYWH,ZapDpAm6LonSUPER W,541,MSAR,,14,41.5,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,6,UNLIMITED Centro,450502KHNV,ZapDpPtAm6PuLOREN 1,541,MKIN,,3,075,1,0.0,8.0
12,UNLIMITED MEGAMALLSP,6,UNLIMITED Centro,88164RDWH,ZapDpAm6LonCOLLE W,541,MSAR,,2,055,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,6,UNLIMITED Centro,STRIPESWHNV,ZapDpPtAm5PuEAGLE 1,541,CWIT,,7,080,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,6,UNLIMITED Centro,UH065BKRD,ZapDpPtAm7LonURBAN Z,541,PCAR,,6,075,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,6,UNLIMITED Centro,042KDCF,ZapDpPtMetLonEAGLE W,553,MITE,,1,1,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,6,UNLIMITED Centro,042KDCML,ZapDpPtMetLonEAGLE W,553,MITE,,13,12,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,6,UNLIMITED Centro,042KDPR,ZapDpPtMetLonEAGLE W,553,MITE,,15,13,1,0.0,1.8
12,UNLIMITED MEGAMALLSP,6,UNLIMITED Centro,2099KDBKRD,ZapDpPtAm7PuPONTI U,553,MDKD,,4,040,2,0.0,0.0
12,UNLIMITED MEGAMALLSP,6,UNLIMITED Centro,2099KDBKRD,ZapDpPtAm7PuPONTI U,553,MDKD,,8,060,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,6,UNLIMITED Centro,298KDNR,ZapDpPtAm3LonURBAN U,553,MG1S,,1,20,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,6,UNLIMITED Centro,ZURICHMRNWHGY,ZapDpPtAm5PuEAGLE 1,553,MBUC,,5,090,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,7,UNLIMITED D. 2000,9880NV,ZapPtBrocHuleTOPMO U,519,MILO,,15,13,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,13,UNLIMITED MIRAFLORES,PD322491BN,ZapPtMetCosPuLOREN 1,514,GVIT,,8,085,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,13,UNLIMITED MIRAFLORES,M119A906YBK,BotinTaAm4PuLOREN Z,526,CWIT,,5,070,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,13,UNLIMITED MIRAFLORES,1939BK,ZapDpPtAm5PuEAGLE 1,553,MBUC,,2,060,1,2.2,0.0
12,UNLIMITED MEGAMALLSP,13,UNLIMITED MIRAFLORES,CARDIFFWHTC,ZapDpPtAm6PuEAGLE 1,553,MBUC,,1,050,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,13,UNLIMITED MIRAFLORES,CARDIFFWHTC,ZapDpPtAm6PuEAGLE 1,553,MBUC,,4,080,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,13,UNLIMITED MIRAFLORES,DORMUNTWHTC,ZapDpPtAm6PuEAGLE 1,553,MBUC,,1,050,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,14,UNLIMITED METROMALL,995BN,ZapDpPtAm5PuEAGLE 1,541,CWIT,,7,080,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,14,UNLIMITED METROMALL,STRIPESBKLGY,ZapDpPtAm5PuEAGLE 1,541,CWIT,,7,080,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,14,UNLIMITED METROMALL,163001ABKKD,BotaPtMetHuleKARST W,553,MVAL,,9,28,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,28,UNLIMITED LASCASCADA,EVER785ABK,ZapDpPmAm6PuCAMP A,541,CEVE,,5,090,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,29,Unlimited GaleriasSP,NEDLACEWH,ZapPtAm5PuEAGLE 1,553,CWIT,,3,2,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,30,Unlimited CityMall T,237HCF,ZapPtVelcCuerLOREN W,504,MHUR,,3,060,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,30,Unlimited CityMall T,2750BKWH,ZapDpAm6LonSUPER W,541,MSAR,,11,40,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,30,Unlimited CityMall T,2750WHT,ZapDpAm6LonSUPER W,541,MSAR,,3,36,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,30,Unlimited CityMall T,M228B2207JB23BK,ZapDpPtAm6PuCAMP 2,541,CWIT,,4,080,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,30,Unlimited CityMall T,MENSKATEBK,ZapDpPtAm6PuEAGLE 1,541,CWIT,,7,080,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,30,Unlimited CityMall T,STRIPESBKLGY,ZapDpPtAm5PuEAGLE 1,541,CWIT,,7,080,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,30,Unlimited CityMall T,042KDPR,ZapDpPtMetLonEAGLE W,553,MITE,,15,13,1,0.0,0.0
12,UNLIMITED MEGAMALLSP,30,Unlimited CityMall T,NEDLACEBK,ZapPtAm5PuEAGLE 1,553,CWIT,,3,2,1,0.0,0.0
13,UNLIMITED MIRAFLORES,2,UNLIMITED C. 2000,JK688BK,ZapMetRedPenKADI 6,511,FJIN,,9,42,1,0.0,0.0
13,UNLIMITED MIRAFLORES,6,UNLIMITED Centro,EVER712BK,ZapDpPmAm6PuEAGL 5,541,CEVE,,6,100,1,0.0,0.0
13,UNLIMITED MIRAFLORES,6,UNLIMITED Centro,EVER784BN,ZapDpPmAm6PuCAMP A,541,CEVE,,3,070,1,0.0,2.7
13,UNLIMITED MIRAFLORES,12,UNLIMITED MEGAMALLSP,YSZ100117BKPU,ZapTaMetPuLOREN 5,511,GYUS,,7,080,1,0.0,0.0
13,UNLIMITED MIRAFLORES,12,UNLIMITED MEGAMALLSP,XW28330BK,ZapTaAm4CosLOREN 3,513,GNEW,,7,080,1,0.0,0.0
13,UNLIMITED MIRAFLORES,12,UNLIMITED MEGAMALLSP,VZ-02M-BKTE,DepAm5RedSinCONF 3,541,NJES,,5,070,1,0.0,2.7
13,UNLIMITED MIRAFLORES,14,UNLIMITED METROMALL,EVER614BK,ZapDpPmAm5PuCAMP 2,541,CEVE,,2,060,1,0.0,0.0
13,UNLIMITED MIRAFLORES,29,Unlimited GaleriasSP,JK687BK,ZapMetRedPenKADI 6,511,FJIN,,10,43,1,0.0,0.0
13,UNLIMITED MIRAFLORES,30,Unlimited CityMall T,SONICLACEUPBLK,ZapTcMetCueWESTF 5,503,IDLO,,9,42.5,1,0.0,0.0
13,UNLIMITED MIRAFLORES,30,Unlimited CityMall T,M227B2202JNV,ZapDpPtAm7PuCAMP 2,541,CWIT,,4,080,1,0.0,0.0
14,UNLIMITED METROMALL,2,UNLIMITED C. 2000,YSZ23LA19RBKLT,ZapTaMetCueCLAUD 5,501,GYUS,,7,080,1,0.0,0.0
14,UNLIMITED METROMALL,2,UNLIMITED C. 2000,JK687BK,ZapMetRedPenKADI 6,511,FJIN,,9,42,1,0.0,0.0
14,UNLIMITED METROMALL,2,UNLIMITED C. 2000,YSZ100115BKPU,ZapTaAm4PuLOREN 5,511,GYUS,,7,080,1,0.0,0.0
14,UNLIMITED METROMALL,2,UNLIMITED C. 2000,YSZ100115CFPU,ZapTaAm4PuLOREN 5,511,GYUS,,4,065,1,0.0,0.0
14,UNLIMITED METROMALL,2,UNLIMITED C. 2000,YSZ100116BKPU,ZapTaMetPuLOREN 5,511,GYUS,,3,060,1,0.0,0.0
14,UNLIMITED METROMALL,2,UNLIMITED C. 2000,YSZHD232BKPU,ZapTaAm4PuLOREN 5,511,GYUS,,5,070,1,0.0,0.0
14,UNLIMITED METROMALL,2,UNLIMITED C. 2000,YSZHD232BKPU,ZapTaAm4PuLOREN 5,511,GYUS,,7,080,1,0.0,0.0
14,UNLIMITED METROMALL,2,UNLIMITED C. 2000,YSZWD0715W3BK,ZapPtAm4LisLOREN 6,512,GYUS,,8,085,1,0.0,0.0
14,UNLIMITED METROMALL,2,UNLIMITED C. 2000,YSZWD0715W9NV,ZapPtMetLisLOREN 6,512,GYUS,,9,090,1,0.0,0.0
14,UNLIMITED METROMALL,2,UNLIMITED C. 2000,PD3244941BN,ZapPtAm5CosPuLOREN 1,514,GVIT,,7,080,1,0.0,0.0
14,UNLIMITED METROMALL,2,UNLIMITED C. 2000,PD3249938CF,ZapPtAm3CosPuLOREN 1,514,GVIT,,4,065,1,0.0,0.0
14,UNLIMITED METROMALL,2,UNLIMITED C. 2000,PX308411CF,ZapPtAm4CosPuLOREN 3,514,GVIT,,6,075,1,0.0,0.0
14,UNLIMITED METROMALL,2,UNLIMITED C. 2000,PX308413CF,ZapPtMetCosLOREN 3,514,GVIT,,9,090,1,0.0,0.0
14,UNLIMITED METROMALL,2,UNLIMITED C. 2000,PX309781BK,ZapPtMetCosLOREN 3,514,GVIT,,4,065,1,0.0,0.0
14,UNLIMITED METROMALL,2,UNLIMITED C. 2000,PX309782BK,ZapPtAm4CosLOREN 3,514,GVIT,,7,080,1,0.0,0.0
14,UNLIMITED METROMALL,2,UNLIMITED C. 2000,PX309782CF,ZapPtAm4CosLOREN 3,514,GVIT,,3,060,1,0.0,0.0
14,UNLIMITED METROMALL,2,UNLIMITED C. 2000,PY309632BK,ZapPtAm4LisLOREN 3,514,GVIT,,5,070,1,0.0,0.7
14,UNLIMITED METROMALL,2,UNLIMITED C. 2000,PY309632CF,ZapPtAm4LisLOREN 3,514,GVIT,,4,065,1,0.0,0.0
14,UNLIMITED METROMALL,2,UNLIMITED C. 2000,YSZWD0715W9BK,ZapPtMetLisLOREN 6,514,GYUS,,7,080,1,0.0,0.0
14,UNLIMITED METROMALL,2,UNLIMITED C. 2000,ZHCF10002BN,ZapPtAm4LisLOREN 6,514,GYUS,,4,065,1,0.0,0.0
14,UNLIMITED METROMALL,2,UNLIMITED C. 2000,ZHCF2002BK,ZapPtAm4LisLOREN 6,514,GYUS,,3,060,1,0.0,0.0
14,UNLIMITED METROMALL,2,UNLIMITED C. 2000,ZHCF2002BK,ZapPtAm4LisLOREN 6,514,GYUS,,5,070,1,0.0,0.0
14,UNLIMITED METROMALL,2,UNLIMITED C. 2000,MKIMBERTNPU,BurAm7RedSinCOMF 6,518,NJES,,11,100,1,0.0,0.0
14,UNLIMITED METROMALL,2,UNLIMITED C. 2000,901045BK,BotiTaMetCueCLAUDI 1,521,MLUG,,13,110,1,0.0,0.0
14,UNLIMITED METROMALL,2,UNLIMITED C. 2000,6009KBK,BotiAm5CuerCLAUDI W,522,MKIN,,12,105,1,0.0,0.0
14,UNLIMITED METROMALL,2,UNLIMITED C. 2000,M119A901YBN12,BotinTaMetPuLOREN 6,526,CWIT,,5,070,1,0.0,0.0
14,UNLIMITED METROMALL,2,UNLIMITED C. 2000,M119A901YBN5,BotinTaMetPuLOREN Z,526,CWIT,,4,065,1,0.0,0.0
14,UNLIMITED METROMALL,2,UNLIMITED C. 2000,M119A901YBN5,BotinTaMetPuLOREN Z,526,CWIT,,5,070,1,0.0,0.0
14,UNLIMITED METROMALL,2,UNLIMITED C. 2000,M119A906YBK,BotinTaAm4PuLOREN Z,526,CWIT,,8,085,1,1.1,0.0
14,UNLIMITED METROMALL,2,UNLIMITED C. 2000,M120A904YBK,BotinTaAm4PuLOREN Z,526,CWIT,,5,070,1,0.0,0.0
14,UNLIMITED METROMALL,2,UNLIMITED C. 2000,M265B2305JBN,BotiTcAm3PuCAMP 2,526,CWIT,,3,070,2,0.0,0.0
14,UNLIMITED METROMALL,2,UNLIMITED C. 2000,EVER613BE,ZapDpPmAm6PuCAMP 2,541,CEVE,,5,090,1,0.0,0.0
14,UNLIMITED METROMALL,2,UNLIMITED C. 2000,EVER711BK,ZapDpPmAm6PuEAGL 5,541,CEVE,,5,090,1,0.0,0.0
14,UNLIMITED METROMALL,2,UNLIMITED C. 2000,EVER711GY,ZapDpPmAm6PuEAGL 5,541,CEVE,,6,100,1,0.0,0.0
14,UNLIMITED METROMALL,2,UNLIMITED C. 2000,EVER784BN,ZapDpPmAm6PuCAMP A,541,CEVE,,4,080,1,0.0,3.4
14,UNLIMITED METROMALL,2,UNLIMITED C. 2000,HIGHTOPBKNV,ZapDpPtAm9PuEAGLE 1,541,CWIT,,11,100,1,0.0,0.0
14,UNLIMITED METROMALL,2,UNLIMITED C. 2000,HR23275BK,ZapDpPmAm6PuEAGL 5,541,CEVE,,4,080,1,0.0,0.0
14,UNLIMITED METROMALL,2,UNLIMITED C. 2000,M143A2304JBK,ZapDpPtAm7PuCAMP 2,541,CWIT,,2,060,1,0.0,0.0
14,UNLIMITED METROMALL,2,UNLIMITED C. 2000,MENSKATEWHBL,ZapDpPtAm6PuEAGLE 1,541,CWIT,,6,075,1,0.0,0.0
14,UNLIMITED METROMALL,2,UNLIMITED C. 2000,PD330256WHGYPU,ZapDpPtAm6CAMPL 8,541,GVIT,,9,090,1,0.0,0.0
14,UNLIMITED METROMALL,2,UNLIMITED C. 2000,UH058BKRD,ZapDpPtAm6LonURBAN Z,541,PCAR,,5,070,1,0.0,0.0
14,UNLIMITED METROMALL,2,UNLIMITED C. 2000,UH058BKRD,ZapDpPtAm6LonURBAN Z,541,PCAR,,6,075,1,0.0,0.0
14,UNLIMITED METROMALL,2,UNLIMITED C. 2000,UH065BK,ZapDpPtAm7LonURBAN Z,541,PCAR,,5,070,1,0.0,0.0
14,UNLIMITED METROMALL,2,UNLIMITED C. 2000,UH111WH,ZapDpPtAm7LonURBAN Z,541,PCAR,,7,080,1,0.0,0.0
14,UNLIMITED METROMALL,2,UNLIMITED C. 2000,WL533WHBK,ZapDepRedAm6KADI 5,541,FJIN,,12,45,1,0.0,0.0
14,UNLIMITED METROMALL,2,UNLIMITED C. 2000,1017SBLKD,ZapDpPtAm4LonLUKAM Y,553,MLUK,,6,19,1,0.0,0.0
14,UNLIMITED METROMALL,2,UNLIMITED C. 2000,NEDLACEBK,ZapPtAm5PuEAGLE 1,553,CWIT,,12,11,1,0.0,0.0
14,UNLIMITED METROMALL,2,UNLIMITED C. 2000,STANVELCROWHNV,ZapPtVelcPuEAGLE 1,553,CWIT,,3,2,1,0.0,0.0
14,UNLIMITED METROMALL,2,UNLIMITED C. 2000,STANVELCROWHNV,ZapPtVelcPuEAGLE 1,553,CWIT,,14,12.5,1,0.0,0.0
14,UNLIMITED METROMALL,5,UNLIMITED FORHIM,901021MKBHBK,ZapTaAm5CueCLAUDI 1,501,MLUG,,13,110,1,0.0,0.0
14,UNLIMITED METROMALL,5,UNLIMITED FORHIM,HANHOBK,ZapTcAm5CueWESTF 5,503,IDLO,,4,39,1,0.0,0.0
14,UNLIMITED METROMALL,5,UNLIMITED FORHIM,DR303BK,ZapTmMetCueDSEEK Y,511,LCPC,,6,075,1,0.0,0.0
14,UNLIMITED METROMALL,5,UNLIMITED FORHIM,DR739TN,ZapTmMetCuerDSEEK 6,511,LCPC,,11,100,1,0.0,0.0
14,UNLIMITED METROMALL,5,UNLIMITED FORHIM,DR804BK,ZapTmMetCueDSEEK 6,511,LCPC,,5,070,1,0.0,0.0
14,UNLIMITED METROMALL,5,UNLIMITED FORHIM,JK688BK,ZapMetRedPenKADI 6,511,FJIN,,9,42,1,0.0,0.0
14,UNLIMITED METROMALL,5,UNLIMITED FORHIM,YSZ100117BKPU,ZapTaMetPuLOREN 5,511,GYUS,,5,070,1,0.0,0.0
14,UNLIMITED METROMALL,5,UNLIMITED FORHIM,YSZHD2313BKPU,ZapTaMetPuLOREN 5,511,GYUS,,3,060,1,0.0,0.0
14,UNLIMITED METROMALL,5,UNLIMITED FORHIM,YSZHD232BKPU,ZapTaAm4PuLOREN 5,511,GYUS,,7,080,1,0.0,0.0
14,UNLIMITED METROMALL,5,UNLIMITED FORHIM,YSZHD237BKPT,ZapTaAm5ChaLOREN 5,511,GYUS,,8,085,1,0.0,0.0
14,UNLIMITED METROMALL,5,UNLIMITED FORHIM,YSZHD239BKPT,ZapTaAm4ChaLOREN 5,511,GYUS,,11,100,1,0.0,0.0
14,UNLIMITED METROMALL,5,UNLIMITED FORHIM,PD3249926BK,ZapPtMetCosPuLOREN 1,513,GVIT,,6,075,1,0.0,0.0
14,UNLIMITED METROMALL,5,UNLIMITED FORHIM,PD3249926CF,ZapPtMetCosPuLOREN 1,513,GVIT,,5,070,1,0.0,0.0
14,UNLIMITED METROMALL,5,UNLIMITED FORHIM,XW28330BN,ZapTaAm4CosLOREN 3,513,GNEW,,6,075,1,0.0,0.0
14,UNLIMITED METROMALL,5,UNLIMITED FORHIM,PX308411BK,ZapPtAm4CosPuLOREN 3,514,GVIT,,3,060,1,0.0,0.0
14,UNLIMITED METROMALL,5,UNLIMITED FORHIM,PX310941BK,ZapPtMetCosPuLOREN 1,514,GVIT,,4,065,1,0.0,0.0
14,UNLIMITED METROMALL,5,UNLIMITED FORHIM,PY309632BK,ZapPtAm4LisLOREN 3,514,GVIT,,5,070,1,0.0,0.0
14,UNLIMITED METROMALL,5,UNLIMITED FORHIM,PY309671BK,ZapPtMetLisPuLOREN Z,514,GVIT,,7,080,1,0.0,0.0
14,UNLIMITED METROMALL,5,UNLIMITED FORHIM,M120A904YBN,BotinTaAm4PuLOREN Z,526,CWIT,,5,070,1,0.0,0.0
14,UNLIMITED METROMALL,5,UNLIMITED FORHIM,M265B2305JBN,BotiTcAm3PuCAMP 2,526,CWIT,,3,070,2,0.0,0.0
14,UNLIMITED METROMALL,5,UNLIMITED FORHIM,160152WHBK,ZapDpPtAm6LoEAGL 2,541,CWIT,,5,090,1,0.0,0.0
14,UNLIMITED METROMALL,5,UNLIMITED FORHIM,B8802WHGN,ZapDpAm6RedJOIA 5,541,FSAR,,11,44,1,0.0,0.0
14,UNLIMITED METROMALL,5,UNLIMITED FORHIM,EVER613BE,ZapDpPmAm6PuCAMP 2,541,CEVE,,5,090,1,0.0,0.0
14,UNLIMITED METROMALL,5,UNLIMITED FORHIM,EVER711GY,ZapDpPmAm6PuEAGL 5,541,CEVE,,6,100,1,0.0,0.0
14,UNLIMITED METROMALL,5,UNLIMITED FORHIM,KUM1WH,ZapPtAm6PuAEGLE 6,553,CWIT,,11,100,1,0.0,2.2
14,UNLIMITED METROMALL,6,UNLIMITED Centro,901018MKBHBK,ZapTaAm5CueCLAUDI 1,501,MLUG,,11,100,1,0.0,0.0
14,UNLIMITED METROMALL,6,UNLIMITED Centro,901023BK,ZapTaMetHeCueCLAUD 1,501,MLUG,,13,110,1,0.0,0.0
14,UNLIMITED METROMALL,6,UNLIMITED Centro,901025MKBHBK,ZapTaAm4CueCLAUD 1,501,MLUG,,13,110,1,4.8,0.0
14,UNLIMITED METROMALL,6,UNLIMITED Centro,901027MILBHMA,ZapTaAm4CueCLAUDI 1,501,MLUG,,13,110,1,0.0,0.0
14,UNLIMITED METROMALL,6,UNLIMITED Centro,286HBK,ZapPtVelcCuerLOREN W,504,MHUR,,2,055,1,0.0,0.0
14,UNLIMITED METROMALL,6,UNLIMITED Centro,YSZ100115CFPU,ZapTaAm4PuLOREN 5,511,GYUS,,8,085,1,0.0,0.0
14,UNLIMITED METROMALL,6,UNLIMITED Centro,YSZ80026CFPU,ZapTaAm4PuLOREN 5,511,GYUS,,6,075,1,0.0,0.0
14,UNLIMITED METROMALL,6,UNLIMITED Centro,325571BK,ZapPtMetPuLOREN 1,514,HUPS,,7,080,1,0.0,0.0
14,UNLIMITED METROMALL,6,UNLIMITED Centro,PD3249931CF,ZapPtMetLisPuLOREN 1,514,GVIT,,3,060,1,0.0,0.0
14,UNLIMITED METROMALL,6,UNLIMITED Centro,PD3249931CF,ZapPtMetLisPuLOREN 1,514,GVIT,,7,080,1,0.0,0.0
14,UNLIMITED METROMALL,6,UNLIMITED Centro,PX308411BK,ZapPtAm4CosPuLOREN 3,514,GVIT,,5,070,1,0.0,0.0
14,UNLIMITED METROMALL,6,UNLIMITED Centro,ZHCF10002BN,ZapPtAm4LisLOREN 6,514,GYUS,,11,100,1,0.0,0.0
14,UNLIMITED METROMALL,6,UNLIMITED Centro,10080KCF,BotiAm4CuerCLAUDI W,522,MKIN,,12,105,1,0.0,0.0
14,UNLIMITED METROMALL,6,UNLIMITED Centro,5222KCF,BotiAm7CuerCLAUDI W,522,MKIN,,12,105,1,0.0,0.0
14,UNLIMITED METROMALL,6,UNLIMITED Centro,6012KCF,BotiAm6CuerCLAUD W,522,MKIN,,6,075,1,0.0,0.0
14,UNLIMITED METROMALL,6,UNLIMITED Centro,14162NVWHRD,ZapDpPtAm6PuLOREN 1,541,MKIN,,3,075,1,0.0,0.0
14,UNLIMITED METROMALL,6,UNLIMITED Centro,450601WHNV,ZapDpPtAm6PuLOREN 1,541,MKIN,,2,070,1,0.0,0.0
14,UNLIMITED METROMALL,6,UNLIMITED Centro,HIGHTOPBKGY,ZapDpPtAm9PuEAGLE 1,541,CWIT,,8,085,1,0.0,0.0
14,UNLIMITED METROMALL,6,UNLIMITED Centro,MENSKATEWHNV,ZapDpPtAm6PuEAGLE 1,541,CWIT,,7,080,1,0.0,0.0
14,UNLIMITED METROMALL,6,UNLIMITED Centro,UH058BLKWH,ZapDpPtAm6LonURBAN Z,541,PCAR,,6,075,2,0.0,0.0
14,UNLIMITED METROMALL,6,UNLIMITED Centro,720NVYLRD,BotaPtMetHulTOPMO W,552,MILO,,3,070,1,0.0,0.0
14,UNLIMITED METROMALL,6,UNLIMITED Centro,720NVYLRD,BotaPtMetHulTOPMO W,552,MILO,,5,090,1,0.0,0.0
14,UNLIMITED METROMALL,6,UNLIMITED Centro,042KDDGY,ZapDpPtMetLonEAGLE W,553,MITE,,13,12,1,0.0,0.0
14,UNLIMITED METROMALL,6,UNLIMITED Centro,784064BBNJV,ZapPtBroCueKARST W,553,MVAL,,18,37,1,0.0,0.0
14,UNLIMITED METROMALL,6,UNLIMITED Centro,933011BBLWHKD,ZapDpPtAm5LonKIDCR W,553,MVAL,,9,28,1,0.0,0.0
14,UNLIMITED METROMALL,6,UNLIMITED Centro,981KDBKGY,ZapDpPtAm7PuDKDA U,553,MDKD,,7,055,1,0.0,0.0
14,UNLIMITED METROMALL,6,UNLIMITED Centro,BX7WHGYBK,ZapDpPtAm6PuEAGLE 1,553,MBUC,,1,050,1,0.0,0.0
14,UNLIMITED METROMALL,6,UNLIMITED Centro,KUM1WH,ZapPtAm6PuAEGLE 6,553,CWIT,,9,090,1,0.0,0.0
14,UNLIMITED METROMALL,6,UNLIMITED Centro,MT9MRNWHBK,ZapDpPtAm6PuEAGLE 1,553,MBUC,,3,070,1,0.0,0.0
